PNR,HFAUDD,year
62016288,2909,2013
14133820,6588,2013
88952320,4025,2013
00596175,1154,2013
99066952,4194,2013
91966707,8116,2013
73581530,7220,2013
00005532,8864,2013
37737610,5250,2013
84591303,5533,2013
48784995,4005,2013
39320105,4007,2013
54479401,8149,2013
12407801,6048,2013
51794776,7948,2013
98766575,5964,2013
82528866,8321,2013
74319895,5328,2013
34407705,5271,2013
48746703,6125,2013
09060984,7220,2013
54231700,5792,2013
25110226,8211,2013
81085774,6554,2013
37120822,5949,2013
45621280,9037,2013
77420510,5995,2013
11202456,5497,2013
50703344,5677,2013
50959391,9840,2013
54322804,5621,2013
31041283,4710,2013
74145078,6313,2013
54209146,5203,2013
67066478,7145,2013
50302641,6507,2013
38970166,5976,2013
18173894,5017,2013
19537270,1179,2013
79046166,9465,2013
96533894,3676,2013
76129907,7933,2013
30787194,3171,2013
95694793,8336,2013
50049120,6825,2013
12205858,7133,2013
95358290,4000,2013
79184226,3047,2013
39216565,0162,2013
23008223,8995,2013
81058943,8052,2013
28082613,0239,2013
17403305,5454,2013
27972801,5257,2013
27805950,8153,2013
40794618,5757,2013
60381382,3232,2013
18606116,8381,2013
55356660,5978,2013
61836555,6590,2013
21801059,8415,2013
07867273,6408,2013
12094100,8154,2013
78762990,5159,2013
84230581,1152,2013
48106965,6137,2013
56643444,3786,2013
65999025,8526,2013
57068900,8253,2013
69748403,6530,2013
29534822,5797,2013
84299311,8510,2013
44774252,5111,2013
81025106,3609,2013
34880759,5357,2013
80471561,5111,2013
75116500,3872,2013
18164875,3758,2013
26862356,3154,2013
19125043,3644,2013
12885816,5223,2013
14036295,5277,2013
48511321,7324,2013
35601653,5683,2013
95697749,4037,2013
64427991,6847,2013
57133444,5335,2013
67737306,8867,2013
80512357,5666,2013
12511331,9621,2013
40582388,5675,2013
25306802,8149,2013
79441670,3221,2013
96948598,3002,2013
93108314,8837,2013
96530366,3036,2013
93737142,5508,2013
11284588,3773,2013
96662315,6399,2013
44681009,8955,2013
85342815,5202,2013
63857323,5797,2013
84708274,9829,2013
82020741,8157,2013
20863928,5680,2013
69213752,9655,2013
98765937,5938,2013
98537966,5159,2013
49038365,3053,2013
24305981,6267,2013
79458934,6532,2013
09696865,5161,2013
47760637,5017,2013
07539211,3172,2013
00692529,3060,2013
58348161,8092,2013
23767772,6510,2013
39649755,8520,2013
40032811,0580,2013
93764491,9572,2013
48643706,6018,2013
94184231,5403,2013
50523531,4315,2013
75779072,8853,2013
53390461,5449,2013
34190916,5682,2013
43811870,5982,2013
41930743,5183,2013
29551727,8211,2013
42936001,0162,2013
14054182,3939,2013
77423559,9821,2013
37568163,5728,2013
10769885,9414,2013
27167333,9037,2013
83284826,9707,2013
37531064,3715,2013
28606531,8917,2013
31278721,6592,2013
47273410,4800,2014
60838424,5658,2014
76422755,5730,2014
87868298,0154,2014
87252759,3102,2014
83115942,5113,2014
64689072,0159,2014
11876545,7936,2014
02733162,5189,2014
58594979,3317,2014
47927432,5343,2014
55982132,0695,2014
95762778,3789,2014
13727818,3077,2014
49727431,3134,2014
05439870,8861,2014
32847760,5977,2014
40491830,0539,2014
04516965,9264,2014
64290541,8154,2014
67129637,7160,2014
70463785,2484,2014
71973947,5533,2014
65515952,5844,2014
23642225,8329,2014
60797255,9391,2014
05038089,7943,2014
16786357,5615,2014
44958976,7145,2014
30801261,6516,2014
00785054,5938,2014
17835800,5781,2014
83962304,5535,2014
94598152,0721,2014
40200866,3028,2014
34823017,0600,2014
25062440,8807,2014
39981051,6125,2014
10094317,8039,2014
39846504,0726,2014
83604456,3028,2014
70102761,6991,2014
47715976,0815,2014
92711999,0154,2014
12236397,7090,2014
75782802,9122,2014
15991823,6604,2014
66197160,3045,2014
34274601,0176,2014
80442881,5942,2014
05457932,8629,2014
32664952,5657,2014
18091923,3330,2014
25521595,7220,2014
24300646,7934,2014
84765423,3016,2014
18291596,8234,2014
42510327,5713,2014
21574088,9390,2014
87438164,5597,2014
82205978,0803,2014
66540472,0545,2014
71912843,5459,2014
42223837,8995,2014
49997837,8444,2014
60993945,5942,2014
88631712,8633,2014
94607542,3116,2014
25730269,7365,2014
32849609,5811,2014
81671626,5508,2014
03565005,7943,2014
40588538,3336,2014
87984657,7907,2014
80938880,5476,2014
81227946,3060,2014
34690296,0709,2014
07646897,5385,2014
95188793,9041,2014
31838922,6536,2014
14441877,5484,2014
58300431,8253,2014
05914484,5913,2014
32337833,5749,2014
59585766,6417,2014
76382234,2917,2014
85187672,8205,2014
49905964,8366,2014
91643634,5435,2014
71137795,0176,2014
39831757,3846,2014
27217815,3683,2014
62327021,8820,2014
68318471,8042,2014
10133704,3177,2014
88726452,8245,2014
78287638,6000,2014
70893972,0704,2014
27596020,3091,2014
98518012,5277,2014
62154702,5704,2014
89416890,3147,2014
21683677,9414,2014
21199514,8843,2014
56974620,1681,2014
56178593,5486,2014
02427074,3089,2014
36738490,7170,2014
98734663,5491,2014
97269777,6740,2014
93800958,9225,2014
24044854,5257,2014
79983218,6880,2014
13409983,6396,2014
85265381,8872,2014
47159650,8416,2014
85687675,5257,2014
64286927,0595,2014
20163524,3233,2014
03444916,3071,2014
77328133,8902,2014
22010291,3109,2014
25511326,3311,2014
12110632,8263,2014
89675599,5534,2014
53471916,1559,2014
09055501,0575,2014
73297978,8306,2014
82317853,0700,2014
27274247,8386,2014
11275246,8873,2014
92571075,8337,2014
05464023,3278,2014
69885397,8097,2014
30810523,6820,2014
65703290,3056,2014
69496161,7186,2014
33081944,5114,2014
98443770,6426,2014
59616721,9493,2014
53746308,7030,2014
57902672,7155,2014
27873954,1081,2014
03620325,8231,2014
31053034,6804,2014
15870582,9490,2014
02491218,6825,2014
67927970,3106,2014
34434807,5963,2014
13797674,6105,2014
12599748,8864,2014
67751021,5923,2014
65200035,8099,2014
62918898,5346,2014
22443770,0575,2014
99285439,8134,2014
11307473,6822,2014
63392906,5749,2014
00745078,0170,2014
11992063,5449,2014
40004298,8864,2014
51870267,8364,2014
25412915,9410,2014
60361591,7100,2014
54886634,7065,2014
40543097,8892,2014
87153022,8637,2014
36757989,7927,2014
30367972,6820,2014
21288258,5812,2014
16738404,7190,2014
43608700,0706,2014
12069921,7929,2014
62033945,7922,2014
02320585,8081,2014
19504206,6421,2014
70773755,5811,2014
44339743,6457,2014
48209813,5757,2014
13318123,3336,2014
91675275,9404,2014
45330121,8903,2014
05242233,8381,2014
49692914,5486,2014
14942345,9668,2014
80443631,8861,2014
62328858,3002,2014
54534480,6546,2014
32676631,3345,2014
10708819,8364,2014
86388549,8839,2014
63750284,4097,2014
17942249,5734,2014
51354346,6456,2014
60025729,7954,2014
47844267,9469,2014
38756837,7184,2014
05564168,3060,2014
75142822,5401,2014
72640279,5458,2014
68635788,8972,2014
64997119,5942,2014
49077752,5277,2014
42782930,5486,2014
35297002,7230,2014
42146432,8326,2014
88854119,6642,2014
29446986,0721,2014
50032128,0620,2014
03386088,8843,2014
21014120,8375,2014
71888252,8913,2014
06725727,5679,2014
39061780,9748,2014
72016779,3084,2014
39384906,7070,2014
11039855,1179,2014
91070596,9052,2014
78122714,8412,2014
47416467,3224,2014
69776448,7921,2014
00482086,8912,2014
07707737,0802,2014
92842364,7854,2014
48794141,8296,2014
79645804,5849,2014
70341455,6235,2014
66860780,8073,2014
39402409,6270,2014
23348502,7929,2014
60402535,8518,2014
34530402,0726,2014
44020362,8420,2014
54229802,8154,2014
55094395,7853,2014
03104815,0600,2014
68375444,7934,2014
82644837,8300,2014
06239838,9810,2014
65395270,5720,2014
17748030,8838,2014
10101830,5615,2014
87519346,8150,2014
22728080,7065,2014
29305820,6679,2014
25398005,6002,2014
42769531,9622,2014
11254352,7362,2014
07186819,7220,2014
68817891,3710,2014
25997758,5365,2014
19053760,8211,2014
66424509,8401,2014
24166829,5995,2014
80043822,8838,2014
68185212,8155,2014
68548985,8228,2014
15962363,3020,2014
32542755,8586,2014
68633300,8366,2014
13633961,8969,2014
56403629,7854,2014
99394928,6534,2014
28649470,5967,2014
09620221,8861,2014
35294003,5329,2014
65843519,8807,2014
82091619,7937,2014
59055054,3267,2014
30074352,5494,2014
14782562,9469,2014
75546089,3089,2014
82607621,9620,2014
22740891,4732,2014
98911351,9518,2014
34719948,8558,2014
12729166,8825,2014
61588843,6047,2014
95542577,8404,2014
00005562,3104,2014
85938519,5357,2014
27840460,4097,2014
05644288,5831,2014
19267577,7062,2014
61317060,0840,2014
57743325,8368,2014
79316460,6650,2014
91804594,7101,2014
00635985,0700,2014
88515448,7933,2014
93578440,6804,2014
51614729,0707,2014
31164484,8326,2014
84234208,5951,2014
90947139,6642,2014
77104711,6604,2014
36205509,3062,2014
35523625,6829,2014
04727674,7940,2014
75642653,9574,2014
05162780,5592,2014
04973717,5967,2014
97508724,8995,2014
58495440,6296,2014
80993692,0170,2014
56656209,5823,2014
23249347,5475,2014
36836512,9474,2014
34826069,8155,2014
52102945,3084,2014
34839871,9264,2014
74691571,5179,2014
00677380,8105,2014
54679796,7906,2014
45507650,5679,2014
36595735,5769,2014
91167574,9465,2014
20308512,8322,2014
13369286,3224,2014
06896645,5477,2014
54837149,6502,2014
83509329,3664,2014
45238247,8868,2014
26064439,8420,2014
68996116,3030,2014
08080490,7934,2014
37532196,6401,2014
82910471,9487,2014
96500982,3103,2014
50815267,9584,2014
92884604,8157,2014
32495056,5465,2014
50689675,7065,2014
81202991,7943,2014
02295079,9504,2014
10500476,6413,2014
49127541,5978,2014
85659553,3055,2014
04070296,3119,2014
32850085,4124,2014
56899738,8672,2014
19797695,5907,2014
93289818,5427,2014
30998902,5431,2014
01869710,5802,2014
99512904,5907,2014
49756256,5954,2014
96853558,9819,2014
50156042,5847,2014
19619669,0176,2014
03718505,8820,2014
53848693,5788,2014
35282997,6408,2014
60728549,8861,2014
92464112,9339,2014
02375311,8889,2014
14070711,7906,2014
19765509,1081,2014
42491318,8346,2014
10585362,7923,2014
36533088,8366,2014
54134794,5690,2014
88936891,7133,2014
50553497,6632,2014
44083219,8871,2014
24827763,7160,2014
22022786,4801,2014
16512550,3100,2014
65810575,5491,2014
34921503,5209,2014
25818740,3055,2014
75242115,8114,2014
11793810,5846,2014
62101998,8305,2014
79313396,9037,2014
34718666,8291,2014
46335782,8406,2014
93834230,0175,2014
53663708,5128,2014
79313112,0539,2014
83236666,4783,2014
52214358,8296,2014
12888168,4782,2014
07098704,4801,2014
92507320,5243,2014
80409275,5324,2014
46263410,5978,2014
25942033,5270,2014
47687812,7138,2014
49125129,9047,2014
45786537,7103,2014
30255485,3015,2014
46415359,8818,2014
72899009,5928,2014
45877278,5977,2014
88361862,5157,2014
29063528,8039,2014
53718044,3162,2014
30122908,5465,2014
96253459,3096,2014
80529790,8150,2014
54543075,3155,2014
71330303,3120,2014
04214550,8820,2014
63388718,5492,2014
62456021,3147,2014
00755644,3035,2014
60231954,7131,2014
74569421,8813,2014
33242353,9264,2014
49070736,8820,2014
02997849,8118,2014
20014747,9743,2014
04252459,0726,2014
18125583,3020,2014
61283829,6235,2014
98787864,6930,2014
22084923,7427,2014
05874539,0153,2014
60862902,3068,2014
67147071,8810,2014
97182710,5446,2014
66635579,3261,2014
60514551,3163,2014
18730350,9398,2014
06005543,0620,2014
77346929,5670,2014
23126058,3029,2014
34838939,8937,2014
19633108,8381,2014
57705538,5710,2014
06201009,6890,2014
37421377,8969,2014
60463620,5364,2014
03647997,9518,2014
69042522,3125,2014
51792206,5454,2014
27553059,9535,2014
98280831,8317,2014
66483903,8095,2014
24355038,8415,2014
89781676,7190,2014
94689871,3078,2014
04325487,7133,2014
39577424,3030,2014
64539827,8912,2014
21884122,8075,2014
10936768,8875,2014
35142198,5714,2014
58729746,8352,2014
13082127,5739,2014
49454878,8639,2014
39153286,3127,2014
12902996,8839,2014
99582836,8803,2014
62396045,5157,2014
88993470,6425,2014
22072912,7958,2014
46439203,3224,2014
80858016,6810,2014
38579353,8353,2014
96436180,5210,2014
18866685,9465,2014
55795790,5190,2014
32997483,6742,2014
69049027,5271,2014
23076202,5684,2014
84125116,6285,2014
20890079,6829,2014
49261794,3342,2014
03495641,8999,2014
73562628,6105,2014
78689267,5060,2014
67338601,5813,2014
37266935,8296,2014
58395406,7365,2014
44342079,5770,2014
85152466,3147,2014
27833844,3163,2014
18953498,7952,2014
57709246,3062,2014
61308238,6418,2014
84567591,5499,2014
82572292,8875,2014
09836172,6847,2014
10563107,6546,2014
51524947,5702,2014
09193407,5493,2014
11926404,5347,2014
78469435,6620,2014
41819491,6822,2014
24963824,6047,2014
26099530,0585,2014
90160647,5839,2014
62598158,8931,2014
88799549,5491,2014
06818675,7929,2014
83547463,7189,2014
02757668,4085,2014
89624447,8837,2014
48293802,5961,2014
13556037,8625,2014
77947820,5962,2014
06914379,0707,2014
31860029,6313,2014
83478293,8329,2014
45810341,5325,2014
13320707,8841,2014
34289325,9038,2014
74956361,8234,2014
77075325,8272,2014
35768127,5963,2014
86334010,7190,2014
55655442,0163,2014
13622634,0239,2014
68777229,5255,2014
28033242,8902,2014
53097752,8861,2014
07044408,9490,2014
72128413,3125,2014
58531738,9037,2014
72175716,6861,2014
61713846,9430,2014
12846471,6296,2014
04287166,8843,2014
43635135,8041,2014
39098659,5193,2014
54017571,0729,2014
40080180,6064,2014
90620520,7335,2014
30245080,8305,2014
85617269,3025,2014
12361157,5310,2014
79916338,9050,2014
37425935,8870,2014
22685174,3019,2014
13078261,8364,2014
44346823,5451,2014
72585942,6823,2014
25628977,8326,2014
88818116,0153,2014
71898597,3060,2014
40806052,6285,2014
52897685,8325,2014
08540396,8853,2014
15874140,6766,2014
30909463,5719,2014
37651228,8186,2014
75770960,3077,2014
54686765,3029,2014
50138172,8969,2014
08925887,4089,2014
82500850,6107,2014
97562568,5749,2014
62112522,6561,2014
01877244,8979,2014
51802753,8841,2014
71742802,3099,2014
85541967,5749,2014
87352692,6561,2014
42251113,8875,2014
15426368,8148,2014
09939401,8809,2014
82704851,8306,2014
28726432,3104,2014
77805152,8887,2014
42246166,3095,2014
18607399,5928,2014
77950562,5060,2014
13647169,5752,2014
95588414,6399,2014
91268086,5678,2014
90088810,8840,2014
86744772,5734,2014
61113946,6297,2014
02671048,8861,2014
52937030,6417,2014
43445549,9047,2014
11002767,5741,2014
11677539,3330,2014
78932494,6542,2014
80614965,0154,2014
23708545,9037,2014
40637296,8946,2014
29999228,7921,2014
02866034,0708,2014
87346212,5818,2014
78784654,9518,2014
06183312,6401,2014
14316449,3097,2014
94260821,3872,2014
70143478,8231,2014
35200733,5224,2014
61759944,9775,2014
47187985,3030,2014
97024129,5672,2014
86969048,5127,2014
41510555,7140,2014
75772733,0729,2014
20609119,7846,2014
49174480,5575,2014
79419752,5270,2014
01176570,5077,2014
68791122,8363,2014
85965708,8828,2014
90802858,3083,2014
04734893,7908,2014
07109164,8272,2014
73563448,6421,2014
68637286,5112,2014
53222067,8863,2014
00935576,9504,2014
43175661,8994,2014
09348724,3311,2014
89357773,8245,2014
80459099,3068,2014
62840326,6147,2014
17864755,8368,2014
12123332,5325,2014
93423268,8897,2014
06485425,8205,2014
22916037,7945,2014
23801141,7045,2014
05406397,8140,2014
19112484,8368,2014
99847359,8205,2014
30814699,8337,2014
30004395,3345,2014
49210174,8133,2014
47663139,3060,2014
65155814,5136,2014
90696474,6598,2014
42590873,8623,2014
02692327,9057,2014
69776050,8306,2014
16595805,5550,2014
65659332,3147,2014
64089449,3649,2014
51666777,6640,2014
64171231,6823,2014
39866300,9736,2014
37286930,5475,2014
14525889,8333,2014
44208455,8979,2014
79190731,8412,2014
55308596,6818,2014
44671017,3311,2014
60515641,8841,2014
83363797,7063,2014
36653501,5798,2014
27896688,5623,2014
11328072,5756,2014
01827614,5962,2014
26600013,6384,2014
46666702,5623,2014
44129821,3004,2014
39732845,5127,2014
13102001,8969,2014
21692395,6125,2014
13541688,0729,2014
80355885,8073,2014
63311802,8822,2014
54732656,9038,2014
61672053,8633,2014
83846598,8400,2014
18011367,9041,2014
77787434,5484,2014
64450225,7940,2014
82559436,5224,2014
18285406,7187,2014
31366406,3177,2014
33883426,5444,2014
47941673,8076,2014
71014102,3309,2014
76654153,8081,2014
12094410,3307,2014
20182819,8375,2014
18552402,6424,2014
96220545,5210,2014
17058549,8275,2014
56043289,5484,2014
47582867,9655,2014
36882339,5963,2014
32477728,3134,2014
88036141,3740,2014
24971684,5682,2014
73278835,5757,2014
49717628,8524,2014
70281375,5839,2014
06231763,8843,2014
87093214,8020,2014
44725369,8820,2014
65232476,5440,2014
11146214,6406,2014
21688053,8133,2014
91986029,0590,2014
52061671,8234,2014
47557964,6865,2014
32860396,5880,2014
93069998,5115,2014
87091327,7138,2014
70226969,8205,2014
10898388,8868,2014
84954347,5962,2014
91081858,3849,2014
29307299,8903,2014
85713831,3151,2014
92108404,6534,2014
37772562,5597,2014
78525021,8864,2014
19530111,3147,2014
08755453,5552,2014
57102419,5128,2014
03546491,8325,2014
84512489,6618,2014
34812427,6184,2014
71507709,8153,2014
21007646,8353,2014
85780586,6413,2014
88893119,8337,2014
28875873,3016,2014
29807644,8155,2014
96486314,6406,2014
68550871,5154,2014
87493433,5822,2014
51067892,6810,2014
66067125,3074,2014
37865098,5492,2014
33019533,8554,2014
34276822,3220,2014
05117118,5117,2014
25439477,8326,2014
54550081,8253,2014
13215384,8863,2014
05557266,0709,2014
48124706,5336,2014
53152609,7365,2014
11103264,3224,2014
85398865,5597,2014
39351820,8837,2014
57933869,8871,2014
74198139,5978,2014
63807258,8999,2014
26019633,8263,2014
86395795,9398,2014
07373580,8271,2014
54848962,8868,2014
44003302,8957,2014
97489160,3109,2014
54406221,5945,2014
71312234,5977,2014
72100443,5168,2014
82786703,8918,2014
00502104,5271,2014
54705164,6594,2014
60374729,8368,2014
07878114,3065,2014
56835723,8937,2014
55701797,6590,2014
28536355,5834,2014
74292254,9051,2014
13301236,7045,2014
04292193,3345,2014
24196317,3095,2014
99596345,1365,2014
64860773,8116,2014
90535663,4504,2014
41484067,9398,2014
22300946,5254,2014
61950155,8812,2014
23918515,5911,2014
23286207,5749,2014
74446308,7858,2014
66270558,5084,2014
57960083,7950,2014
61604281,7427,2014
08079447,3099,2014
38656539,8095,2014
63747308,0705,2014
16721816,7958,2014
49520744,8899,2014
38354166,7220,2014
10665975,3673,2014
61594113,9618,2014
72790309,2983,2014
23116865,5822,2014
62267746,5508,2014
45474031,6574,2014
89747504,8186,2014
77070928,8637,2014
88440852,4097,2014
92074957,3124,2014
87938402,9398,2014
43184705,5936,2014
20835079,8902,2014
66014680,0600,2014
78807706,9469,2014
67616073,8154,2014
26350361,8906,2014
35716189,7133,2014
56891193,4005,2014
22583607,5282,2014
80861754,3317,2014
51513885,8337,2014
09422085,8892,2014
94523366,5757,2014
95631566,8887,2014
29595229,5153,2014
53698650,5325,2014
73807073,8311,2014
18105421,5953,2014
43432613,3316,2014
47198474,6614,2014
54556892,7065,2014
66843902,8918,2014
37956398,5485,2014
26240682,4083,2014
94329856,5679,2014
79644856,7140,2014
93591580,9430,2014
15634432,5661,2014
59420264,0154,2014
97554350,8903,2014
03033224,3039,2014
26134031,9584,2014
75856997,6810,2014
97356671,6424,2014
36819541,8955,2014
69214011,8971,2014
10545303,8234,2014
08058793,5593,2014
28186954,5812,2014
17415088,8296,2014
01641452,3334,2014
96858039,6321,2014
51036280,4051,2014
41518965,6570,2014
60527116,5948,2014
45417582,3146,2014
96266320,8296,2014
98139214,6504,2014
15112677,9047,2014
43685959,7061,2014
52860101,3221,2014
08994921,6726,2014
66974255,6420,2014
56638631,5295,2014
86665470,9465,2014
06071563,8021,2014
72546900,3153,2014
58306878,3045,2014
38933707,5620,2014
90758263,5463,2014
81749546,9481,2014
17326086,9481,2014
87154154,6002,2014
42367681,9047,2014
72483080,5716,2014
62076716,8892,2014
14212869,7754,2014
75031296,8969,2014
27249750,5739,2014
65959275,8871,2014
10664379,8330,2014
38574281,8864,2014
53665221,8116,2014
71296723,6001,2014
79944231,7116,2014
25638494,8856,2014
77717625,8818,2014
01930401,5492,2014
04630398,6145,2014
13148529,5792,2014
64468370,5839,2014
48426173,6396,2014
28160835,0173,2014
70419100,5616,2014
77659604,9049,2014
06057350,5620,2014
19541054,5954,2014
32849396,6930,2014
74671998,5755,2014
71571022,3019,2014
28185387,8409,2014
61956380,7916,2014
05342961,8822,2014
34587990,5968,2014
03194519,5716,2014
51163594,8810,2014
59427658,3099,2014
92946025,5460,2014
20065321,3224,2014
14818804,5497,2014
89717077,5743,2014
19605363,7953,2014
57449587,5223,2014
94289318,7929,2014
48230942,8554,2014
85118191,3101,2014
81572886,0176,2014
95557699,5451,2014
34949350,5792,2014
36335972,6744,2014
08208320,2922,2014
24221554,3002,2014
93742148,0590,2014
18350639,3314,2014
43039708,9037,2014
73793763,9052,2014
73572690,6991,2014
49165172,3096,2014
40117765,0704,2014
83039912,3126,2014
63311475,3261,2014
71632920,5899,2014
57988853,9707,2014
64637481,6001,2014
07275111,6744,2014
72368339,3355,2014
05788761,8919,2014
54312787,3158,2014
26086511,8657,2014
65404240,8977,2014
15581897,9049,2014
67089167,8044,2014
20098832,5400,2014
04405084,5700,2014
90649434,6103,2014
64237577,6640,2014
08171076,0173,2014
11252274,5899,2014
29450757,8846,2014
89849506,8899,2014
55278474,9504,2014
67500129,8116,2014
31329211,3008,2014
89297335,8892,2014
21372134,6420,2014
32017058,6456,2014
59329383,5127,2014
03946781,5449,2014
95447646,8586,2014
91754611,8655,2014
58701182,5449,2014
55997204,5491,2014
30759460,9390,2014
86466045,3100,2014
74827363,8520,2014
21874460,5450,2014
30448018,3347,2014
40946478,8330,2014
36839271,4306,2014
56474789,8813,2014
44132888,5941,2014
11894522,3173,2014
88185693,6125,2014
56100036,8924,2014
83306204,5364,2014
34343202,8601,2014
95674476,6064,2014
90675095,5979,2014
86983224,7045,2014
16916873,8349,2014
37490477,8813,2014
15242785,3119,2014
27227623,5728,2014
78733747,5364,2014
38312368,5798,2014
92952161,5153,2014
97343395,9264,2014
91582393,6007,2014
38585533,8924,2014
76889421,8169,2014
90086229,6766,2014
53593157,6608,2014
22835542,7365,2014
88661573,5125,2014
21395393,8906,2014
14456973,3751,2014
63973700,8883,2014
54785552,3334,2014
35650191,8186,2014
31685977,8822,2014
60070622,8969,2014
60878164,8118,2014
19905171,5976,2014
82695732,9668,2014
33409330,9049,2014
12812269,3086,2014
85712735,6030,2014
38335679,8822,2014
73583646,9585,2014
54254041,7183,2014
93090653,8670,2014
97253827,3336,2014
76831766,3099,2014
78547176,0600,2014
66958962,3230,2014
79712204,8999,2014
24718181,5592,2014
25386639,9391,2014
18738452,6425,2014
33617705,8633,2014
09163292,1040,2014
57502631,8868,2014
73526943,8828,2014
00523839,3747,2014
58370552,0150,2014
54562627,8955,2014
38123325,5949,2014
69383131,9404,2014
40176398,3147,2014
68438990,6650,2014
35837784,5596,2014
58514799,8368,2014
11973702,8867,2014
72849145,7933,2014
48721311,8149,2014
07069919,0173,2014
64790466,8231,2014
77190170,8346,2014
31354424,5720,2014
98774035,5856,2014
15805159,7754,2014
39480747,5774,2014
99836472,9481,2014
60052741,8263,2014
72412553,8901,2014
58816415,8524,2014
82846670,0559,2014
95125338,8135,2014
09574526,5623,2014
41159762,5458,2014
80377836,8840,2014
68420632,7045,2014
54015264,4089,2014
00764732,9394,2014
80088462,8849,2014
04559054,8906,2014
16976888,5620,2014
85337060,6285,2014
28897244,6803,2014
06863049,8526,2014
63698973,3134,2014
72112810,5226,2014
94908727,3173,2014
53089394,6592,2014
60774001,6457,2014
42481399,5683,2014
43188988,0680,2014
71135712,0173,2014
40156565,5759,2014
49253975,8971,2014
85139697,7065,2014
87190185,0695,2014
72126645,3020,2014
53145510,5135,2014
16040932,8995,2014
83356720,5856,2014
47174172,6823,2014
73117512,8601,2014
67764815,8409,2014
17625588,5332,2014
98812119,3331,2014
07524468,8105,2014
01090627,3005,2014
26745681,9430,2014
71823337,5913,2014
51457867,5741,2014
83859872,4750,2014
23353778,6298,2014
77110188,8330,2014
79365411,8866,2014
09530403,8073,2014
10214203,8849,2014
51774090,8813,2014
36304835,5758,2014
20507445,3091,2014
23840837,8095,2014
78740947,7946,2014
19718365,5804,2014
84787502,8228,2014
92803119,8375,2014
01006047,8322,2014
51274461,5553,2014
69100842,0630,2014
34399662,3649,2014
36586832,5237,2014
69178637,7160,2014
42559205,9041,2014
33272249,0154,2014
10254611,9390,2014
46480696,8916,2014
62340602,8326,2014
61635264,5928,2014
34882789,8366,2014
08409678,0725,2014
92657290,3039,2014
00448117,9620,2014
12776250,8311,2014
95998917,8896,2014
76066610,9465,2014
53002334,4108,2014
72551999,9487,2014
07336659,8601,2014
71524590,8851,2014
69701729,5001,2014
17958006,8157,2014
46679441,5788,2014
11502336,8556,2014
30417600,8332,2014
21954142,8956,2014
85542994,8092,2014
47374950,5739,2014
72151225,8415,2014
17444270,5616,2014
59618503,3329,2014
52163672,3278,2014
91250805,5679,2014
67598243,8019,2014
33989173,3314,2014
98850487,0590,2014
14463220,3047,2014
08059717,7045,2014
62057049,3261,2014
45111338,3125,2014
73899490,8892,2014
66827260,8363,2014
65232014,8042,2014
59381157,8076,2014
17925462,5984,2014
26887765,5798,2014
86226207,3355,2014
42053740,8368,2014
55661751,3019,2014
81672172,9477,2014
26773134,5499,2014
10142927,3134,2014
49936213,8360,2014
64402024,8856,2014
23321139,8832,2014
98615097,9470,2014
04331370,8366,2014
62951415,5457,2014
02936323,6744,2014
67231481,9580,2014
14226823,8994,2014
23180113,4302,2014
28264017,3309,2014
11274014,5739,2014
08530140,8633,2014
79449343,8944,2014
12270625,7189,2014
21112395,7133,2014
50198455,5729,2014
62202135,8670,2014
46310833,5960,2014
04283212,3162,2014
31156837,3147,2014
63949130,0725,2014
36705419,7602,2014
90628279,8381,2014
10251167,2462,2014
01234194,3694,2014
59176054,5839,2014
57387423,5839,2014
02114522,8296,2014
83960935,3158,2014
47789362,3158,2014
98186661,3035,2014
00585802,8157,2014
22597484,7934,2014
50733513,5953,2014
73524357,6813,2014
81424388,8554,2014
87665885,5222,2014
97534552,7849,2014
32525954,9572,2014
21238082,5250,2014
73904349,7109,2014
35335624,8205,2014
89535163,5589,2014
03297802,3060,2014
80716193,9584,2014
78577809,5491,2014
24075124,8979,2014
64550757,5365,2014
19441613,7427,2014
69429235,7856,2014
25661608,5309,2014
26658112,3088,2014
88453084,8441,2014
55046484,5688,2014
06399064,6408,2014
28879880,8554,2014
05655264,3147,2014
97582999,3005,2014
56468070,8633,2014
46598208,5237,2014
58089384,8311,2014
48932557,5984,2014
90480742,6578,2014
61642225,5459,2014
97708438,7133,2014
82226256,3846,2014
52034813,3160,2014
60884232,4604,2014
83872363,9172,2014
65615233,5277,2014
06875177,0162,2014
45610881,8807,2014
21115503,6744,2014
81047650,8852,2014
68069692,8887,2014
90860435,3047,2014
84210761,5802,2014
20133527,3019,2014
16990023,5631,2014
34550139,8099,2014
78286421,4009,2014
94518915,6861,2014
00236370,5672,2014
12444961,5798,2014
18371441,8321,2014
99506262,5953,2014
71125441,8958,2014
87099453,3336,2014
72736487,3139,2014
66401892,5621,2014
17521433,3330,2014
35810136,6030,2014
72167085,5341,2014
14574816,6614,2014
77043471,6588,2014
85638265,9047,2014
27492813,8039,2014
70134194,7754,2014
38482865,0162,2014
90634540,8375,2014
44813041,6322,2014
65789047,5976,2014
81224980,5994,2014
17302868,8336,2014
59778500,8626,2014
64918586,9122,2014
55483591,7186,2014
57931078,8813,2014
05727299,5721,2014
53071577,3023,2014
43995305,6235,2014
32395727,6612,2014
36453160,8524,2014
25659075,3682,2014
89579410,7970,2014
99173049,5957,2014
32566968,5710,2014
63907212,5755,2014
57167797,8624,2014
02731997,3601,2014
